"TAHUN","SEMESTER","MAHASISWA","PROSEN_HADIR_RATA_RATA"
2023,1,19207,93.06
2023,1,22816,99.48
2023,1,22919,98.75
2023,1,23568,100
2023,1,24911,91.48
2023,1,22018,96.88
2023,2,24628,100
2023,2,22735,96.25
2023,2,24167,96.59
2023,2,22164,95.63
2023,2,22857,97.16
2023,2,19232,84.38
2024,1,26844,100
2024,1,26294,99.38
2024,1,22368,82.14
2024,1,25364,100
2024,1,25659,98.44
2024,1,23810,80.73
2024,1,24038,96.25
2024,1,22464,100
2024,1,22868,96.25
2024,1,26869,95.45
2024,1,23832,91.88
2024,1,22482,97.5
2024,1,27036,94.23
2024,1,25964,100
2024,1,26234,98.3
2024,2,24329,98.3
2024,2,22663,89.06
2024,2,26846,100
2024,2,26518,100
2024,2,26263,100
2025,1,24542,92.19
2025,1,27584,95.14
2025,1,27229,99.48
2025,1,27502,100
2025,1,28139,98.86
2025,1,22078,95
2025,1,27064,96.43
2025,1,22857,91.25
2025,1,26102,91.25
2025,1,28593,99.48
2025,1,25991,99.48
2022,1,21398,95.98
2022,1,20822,98.13
2022,1,18236,100
2022,1,22450,99.43
2022,1,21578,99.38
2022,1,22659,100
2022,1,21671,97.66
2022,1,18169,89.06
2022,2,21394,98.13
2022,2,18092,98.44
2022,2,21702,97.22
2022,2,22109,95.31
2022,2,23214,93.75
2022,2,18893,100
2023,1,20789,92.36
2023,1,24327,100
2023,1,23695,96.02
2023,1,23545,97.22
2023,1,23950,99.06
2023,1,21523,94.53
2023,1,24051,96.88
2023,1,24163,99.38
2023,1,22375,90
2023,2,21232,96.88
2023,2,24198,100
2023,2,24644,97.92
2023,2,24281,90.91
2023,2,21606,100
2023,2,21512,62.5
2023,2,22203,96.02
2024,1,27109,100
2024,1,26389,96.35
2024,1,26335,100
2024,1,26640,100
2024,1,23678,95.63
2024,1,25710,98.13
2024,1,22442,97.5
2024,1,20676,99.22
2024,2,24019,97.12
2024,2,24167,79.38
2024,2,25675,95.14
2024,2,24073,99.38
2024,2,26896,97.5
2024,2,23065,98.44
2024,2,25953,99.38
2024,2,24166,100
2025,1,28551,98.75
2025,1,23044,92.86
2025,1,25889,98.86
2025,1,25964,98.86
2025,1,27838,96.53
2025,1,23027,100
2025,1,28752,98.13
2025,1,24163,93.13
2022,1,21490,96.59
2022,1,22374,96.88
2022,1,21963,97.32
2022,1,21683,91.83
2022,2,22794,96.35
2022,2,23215,99.06
2022,2,22788,80.11
2022,2,20925,88.19
2022,2,22268,98.3
2023,1,21117,99.31
2023,1,22466,100
2023,1,20330,93.75
2023,1,23601,100
2023,1,25042,90.63
2023,1,24337,95.31
2023,2,19834,98.44
2024,1,22884,99.04
2024,1,22522,90.87
2024,1,23986,91.88
2024,1,27034,91.25
2024,2,24207,96.88
2024,2,23522,100
2024,2,25303,98.86
2024,2,20836,93.75
2024,2,20801,98.44
2024,2,24477,97.5
2024,2,21569,66.67
2025,1,27466,98.61
2025,1,28221,98.96
2025,1,24199,97.5
2022,1,21971,95.54
2022,1,22365,93.13
2022,2,17902,100
2022,2,19370,98.44
2023,1,20764,88.64
2023,1,24651,100
2023,1,23159,95.54
2023,2,23837,95.63
2024,1,27025,100
2024,1,20952,96.88
2024,2,25387,94.44
2025,1,28926,94.38
2022,1,22269,96.02
2022,3,21241,81.25
2023,1,20851,94.32
2024,2,25797,96.25
2024,2,26225,95
2024,2,23695,100
2025,1,25518,95
2025,1,25378,93.06
2022,2,20542,100
2024,2,23146,93.75
2022,2,20353,95.83
2024,2,21267,100
2023,2,20349,96.88
2023,2,21591,98.44
2022,2,20554,83.33
2023,2,21202,93.75
2022,1,18789,12.5
2024,2,21689,87.5
2024,2,21003,90.63
2025,1,21514,100
2024,2,21577,90.63
2023,2,21455,93.75
2023,1,25043,12.5
2024,2,21420,93.75
2024,2,21662,93.75
2025,1,24238,12.5
2022,1,22497,100
2022,1,20744,100
2022,1,21010,97.92
2022,1,23092,98.08
2022,1,21525,100
2022,1,20359,96.09
2022,1,19019,98.44
2022,1,22741,100
2022,1,21344,96.88
2022,1,20819,100
2022,1,21128,94.2
2022,1,22200,99.43
2022,1,22699,98.86
2022,1,22453,98.75
2022,1,21903,98.75
2022,1,21858,93.75
2022,1,22170,100
2022,2,21765,94.89
2022,2,23047,97.81
2022,2,22694,97.73
2022,2,21798,96.88
2022,2,22284,91.48
2022,2,20732,98.3
2022,2,21092,97.73
2022,2,22287,95.14
2022,2,21826,98.86
2022,2,22155,98.86
2022,2,18225,96.88
2022,2,19611,94.79
2022,2,22550,93.18
2022,2,20713,97.5
2022,2,19400,100
2022,2,20364,98.96
2023,1,22846,98.96
2023,1,24466,97.92
2023,1,23083,97.32
2023,1,22653,97.6
2023,1,24196,98.08
2023,1,22231,100
2023,1,20797,88.94
2023,1,24430,100
2023,1,23987,99.38
2023,1,22081,95.45
2023,1,24134,99.52
2023,1,21615,95.31
2023,1,24028,99.38
2023,1,22886,93.75
2023,1,21176,99.22
2023,1,20802,100
2023,2,21642,91.67
2023,2,24468,100
2023,2,22526,98.86
2023,2,23575,98.75
2023,2,22559,93.75
2023,2,24006,97.5
2023,2,22556,100
2023,2,22832,98.3
2023,2,24741,94.32
2023,2,24383,100
2023,2,21617,100
2023,2,24995,88.19
2023,2,22123,100
2023,2,23071,98.86
2024,1,26553,100
2024,1,21010,90.63
2024,1,27122,99.38
2024,1,26101,100
2024,1,26250,100
2024,1,25911,99.38
2024,1,24093,98.56
2024,1,22366,98.66
2024,1,27087,100
2024,1,26875,100
2024,1,25406,98.75
2024,1,20724,98.21
2024,1,26578,96.15
2024,1,24439,86.46
2024,1,22293,93.06
2024,1,26081,99.48
2024,1,20909,93.75
2024,1,26717,99.48
2024,2,25978,100
2024,2,26536,97.5
2024,2,24655,100
2024,2,26340,92.61
2024,2,22098,100
2024,2,24403,97.16
2024,2,25445,99.43
2024,2,25697,98.13
2024,2,23750,98.3
2024,2,25459,96.25
2024,2,25713,89.06
2024,2,25882,95.63
2024,2,26141,97.73
2024,2,21725,93.75
2024,2,23806,98.56
2024,2,25745,93.18
2024,2,24508,89.2
2024,2,22083,94.79
2024,2,24111,100
2024,2,22583,100
2024,2,25606,99.38
2024,2,21523,96.88
2024,2,25929,98.86
2025,1,24436,98.96
2025,1,27390,98.86
2025,1,27677,97.16
2025,1,26415,98.56
2025,1,22452,100
2025,1,28029,100
2025,1,25500,97.12
2025,1,22272,99.31
2025,1,25842,98.75
2025,1,22046,98.13
2025,1,23689,100
2025,1,26851,98.86
2025,1,24051,96.02
2025,1,26619,99.38
2025,1,27778,97.5
2025,1,25832,100
2025,1,25883,97.92
2025,1,25485,100
2025,1,22389,100
2025,1,25861,99.38
2025,1,27596,98.86
2025,1,29176,98.44
2025,1,24173,97.6
2025,1,25827,88.64
2025,1,25301,99.43
2025,1,27683,100
2025,1,27653,99.43
2025,1,28686,89.38
2025,1,27210,98.75
2025,1,24037,85.16
2025,1,26552,99.43
2025,1,27362,99.38
2025,1,24549,93.18
2025,1,24340,96.43
2025,1,29144,82.5
2025,1,27509,98.13
2025,1,27496,22.5
2021,2,19326,97.73
2022,1,21703,94.79
2022,1,21086,96.25
2022,1,21447,100
2022,1,23035,96.56
2022,1,20347,97.22
2022,1,21126,75.31
2022,1,21704,99.69
2022,1,19878,94.79
2022,1,21422,98.75
2022,2,20946,92.36
2022,2,22995,96.59
2022,2,22393,86.11
2022,2,22740,96.88
2022,2,21194,95.31
2022,2,22815,97.73
2022,2,18252,96.88
2022,2,18020,92.19
2022,2,18585,93.75
2022,2,21040,94.89
2022,2,17942,98.75
2022,2,22937,6.25
2022,2,19672,93.75
2023,1,22051,97.22
2023,1,20843,97.22
2023,1,24455,100
2023,1,21664,95.31
2023,1,24065,100
2023,1,22502,100
2023,1,20710,97.73
2023,1,22268,98.96
2023,1,22904,98.3
2023,1,24297,100
2023,1,24729,96.88
2023,1,23302,100
2023,2,23618,93.13
2023,2,24017,100
2023,2,22919,93.06
2023,2,24104,97.16
2023,2,19467,95.31
2023,2,22812,99.38
2023,2,21437,96.88
2023,2,23936,93.75
2023,2,22525,100
2024,1,26817,100
2024,1,26638,97.5
2024,1,22026,98.66
2024,1,26918,98.66
2024,1,22070,95.14
2024,1,26412,99.38
2024,1,22524,92.36
2024,1,26137,100
2024,1,22424,95.19
2024,1,22111,91.83
2024,1,22041,93.75
2024,1,26055,100
2024,1,24349,98.44
2024,1,24339,100
2024,1,23030,94.79
2024,1,26056,99.43
2024,1,23545,97.5
2024,2,23727,96.53
2024,2,26157,100
2024,2,26855,98.61
2024,2,23665,98.86
2024,2,26521,95.83
2024,2,24274,99.22
2024,2,24084,99.43
2024,2,23637,99.43
2024,2,26610,99.38
2024,2,26895,100
2024,2,22612,92.71
2024,2,23682,95.83
2024,2,24322,98.13
2024,2,22704,92.19
2024,2,25661,100
2024,2,23784,93.75
2024,2,23728,96.88
2024,2,21671,93.75
2024,2,26653,66.25
2025,1,27859,96.25
2025,1,28137,97.4
2025,1,25939,98.96
2025,1,26365,100
2025,1,26476,97.6
2025,1,27894,100
2025,1,24555,96.63
2025,1,25888,98.56
2025,1,22470,97.32
2025,1,28672,100
2025,1,29119,99.55
2025,1,26122,92.71
2025,1,28195,98.61
2025,1,28232,96.88
2025,1,22578,97.92
2025,1,24282,99.52
2021,2,18991,65.34
2021,2,20558,99.43
2022,1,21072,93.75
2022,1,21005,96.88
2022,1,21206,100
2022,1,19389,100
2022,1,20920,99.04
2022,2,21584,96.02
2022,2,22372,35.42
2022,2,22718,95.31
2022,2,22257,98.13
2023,1,23947,99.38
2023,1,21138,93.23
2023,1,24280,96.88
2023,1,23729,96.88
2023,2,24533,97.16
2023,2,23699,100
2023,2,21342,100
2023,2,23031,98.61
2023,2,21564,91.25
2024,1,24074,98.61
2024,1,22534,100
2024,1,26476,96.59
2024,1,22058,93.06
2024,1,25342,95.45
2024,1,26206,100
2024,1,26662,99.31
2024,1,25828,100
2024,1,25721,80.11
2024,1,22898,87.98
2024,1,26433,100
2024,2,21402,100
2024,2,25506,98.75
2024,2,21107,97.92
2025,1,25826,95.63
2025,1,28547,98.44
2025,1,28596,98.3
2025,1,23819,89.77
2025,1,28780,97.4
2025,1,28763,100
2025,1,25818,98.75
2025,1,21751,87.5
2025,1,23527,100
2025,1,26472,100
2025,1,27464,97.5
2025,1,27685,100
2025,1,26152,97.92
2022,1,21219,94.53
2022,1,20756,96.09
2022,1,22677,93.75
2022,2,22871,93.75
2022,2,19688,98.75
2022,2,21779,90.28
2022,2,19089,98.96
2022,2,22062,98.86
2023,1,24087,98.44
2023,1,23759,99.52
2023,1,20954,95.83
2023,1,21601,89.2
2024,1,22881,100
2024,1,23746,97.16
2024,2,25507,100
2024,2,22742,95.31
2024,2,21465,64.58
2024,2,21479,93.75
2024,2,25434,94.38
2024,2,21779,95.83
2024,2,26090,100
2024,2,26608,6.25
2025,1,21548,97.66
2025,1,29040,99.38
2025,1,22844,95
2022,1,22547,99.43
2022,2,22470,95.45
2022,2,17192,100
2022,2,17364,96.88
2022,2,20561,92.19
2023,1,24179,98.3
2023,1,24159,93.44
2023,1,24636,99.38
2023,2,24482,100
2023,2,22009,98.75
2023,2,21081,100
2024,1,23702,93.75
2024,2,25730,93.75
2024,2,25304,100
2022,1,19611,100
2023,2,20263,96.88
2024,2,21193,92.19
2024,2,23112,98.75
2024,2,22828,98.75
2025,1,25851,99.48
2022,1,19355,90
2022,1,18144,31.25
2022,2,19955,95.83
2022,2,17737,98.44
2024,2,23149,100
2024,2,21138,96.88
2024,2,20713,100
2022,2,19201,100
2022,2,20160,81.25
2023,2,21181,100
2024,2,22837,100
2023,2,18958,75
2022,1,20752,100
2022,1,20706,100
2022,1,20317,97.73
2022,1,19445,83.75
2022,1,18327,100
2022,1,22616,100
2022,1,22431,97.77
2022,1,22087,98.75
2022,1,20795,100
2022,1,22156,99.38
2022,1,22856,98.13
2022,1,21989,100
2022,1,23194,100
2022,1,22123,93.75
2022,1,22724,100
2022,1,22234,100
2022,1,23080,97.77
2022,1,20981,83.13
2022,1,22696,96.35
2022,1,21837,100
2022,1,19061,92.97
2022,1,19005,93.75
2022,2,20536,97.92
2022,2,23269,97.12
2022,2,20954,94.53
2022,2,20996,96.09
2022,2,23268,100
2022,2,21626,94.79
2022,2,22261,99.38
2022,2,22939,85.23
2022,2,21724,98.3
2022,2,23348,83.75
2022,2,23315,95.63
2022,2,21124,98.3
2022,2,22531,93.75
2022,2,22897,98.75
2022,2,20939,96.25
2022,2,21174,90.63
2022,2,22538,92.5
2023,1,23247,96.43
2023,1,23318,97.32
2023,1,24050,100
2023,1,24244,11.46
2023,1,22187,99.38
2023,1,21186,97.92
2023,1,22755,94.06
2023,1,22748,98.96
2023,1,22360,96.59
2023,1,22146,100
2023,1,22282,98.61
2023,1,22823,93.75
2023,1,22888,98.44
2023,1,24089,96.59
2023,1,20572,92.19
2023,1,23629,99.06
2023,1,22204,100
2023,1,22254,100
2023,1,22445,98.75
2023,1,21063,99.22
2023,1,23609,100
2023,1,21520,96.59
2023,1,21592,98.44
2023,1,23843,95.94
2023,1,21687,100
2023,1,23261,100
2023,1,24377,100
2023,1,25017,89.77
2023,1,24927,98.61
2023,1,19841,97.92
2023,2,22611,97.5
2023,2,22757,98.13
2023,2,22155,100
2023,2,22643,79.17
2023,2,24696,99.06
2023,2,23077,100
2023,2,22428,92.36
2023,2,19558,100
2023,2,24162,93.06
2023,2,22993,99.38
2023,2,22905,93.75
2023,2,20833,87.5
2023,2,20738,100
2024,1,25416,95.45
2024,1,22964,98.08
2024,1,24469,91.15
2024,1,26586,100
2024,1,24031,99.31
2024,1,22903,100
2024,1,26138,96.53
2024,1,23103,70.31
2024,1,26491,97.6
2024,1,21069,91.25
2024,1,25798,98.56
2024,1,25511,95.45
2024,1,21054,100
2024,1,23765,98.44
2024,1,26263,98.75
2024,1,25690,99.38
2024,1,26065,98.66
2024,1,25632,97.6
2024,1,22525,92.97
2024,2,23975,98.75
2024,2,25503,100
2024,2,23771,90.97
2024,2,24694,95.14
2024,2,24429,98.13
2024,2,23619,98.75
2024,2,26367,84.09
2024,2,20959,100
2024,2,26578,89.2
2024,2,23568,97.73
2024,2,22117,96.88
2024,2,25924,97.5
2024,2,25818,85.8
2024,2,26423,96.88
2024,2,24569,97.66
2025,1,28476,100
2025,1,25760,96.25
2025,1,25676,95
2025,1,24483,92.36
2025,1,27930,97.5
2025,1,28786,88.39
2025,1,23766,98.21
2025,1,26971,98.13
2025,1,29250,90.97
2025,1,25508,95
2025,1,27994,94.44
2025,1,22856,95.83
2025,1,22485,98.75
2025,1,26111,99.48
2025,1,28078,95
2025,1,23068,95.63
2025,1,22614,100
2025,1,28216,97.6
2025,1,26645,100
2025,1,28530,99.31
2025,1,22083,92.61
2025,1,23675,95.67
2022,1,21283,99.11
2022,1,19697,98.61
2022,1,22669,94.79
2022,1,18972,86.72
2022,1,22989,97.32
2022,1,21774,100
2022,1,18851,98.61
2022,1,22070,100
2022,1,16904,63.89
2022,2,22471,97.92
2022,2,18209,100
2022,2,22698,100
2022,2,22744,100
2022,2,22653,95.45
2022,2,22229,92.5
2022,2,20839,98.3
2022,2,21492,94.32
2023,1,23979,99.38
2023,1,24346,96.59
2023,1,24596,99.04
2023,1,24334,100
2023,1,23958,97.16
2023,1,22918,96.15
2023,1,23075,97.92
2023,1,22057,98.86
2023,1,23689,99.43
2023,1,21705,94.53
2023,1,21443,92.36
2023,1,24737,96.88
2023,2,22900,98.3
2023,2,24026,97.22
2023,2,22401,98.13
2023,2,24096,98.86
2023,2,20181,100
2023,2,24425,96.02
2023,2,22151,91.48
2023,2,22819,96.59
2024,1,23967,99.31
2024,1,23517,100
2024,1,26128,100
2024,1,26049,100
2024,1,26851,99.38
2024,1,24294,80.21
2024,1,26345,99.48
2024,1,21092,99.22
2024,1,26120,100
2024,1,25486,99.43
2024,1,25897,99.38
2024,1,22928,89.06
2024,1,26465,98.66
2024,1,24329,96.88
2024,1,23969,100
2024,2,23540,94.79
2024,2,26416,96.88
2024,2,26591,97.4
2024,2,24562,93.13
2024,2,24189,98.13
2024,2,25623,99.48
2024,2,24021,99.04
2024,2,25496,97.5
2024,2,24005,90.34
2024,2,24427,100
2024,2,20788,96.88
2025,1,27582,98.86
2025,1,24370,99.38
2025,1,22523,95
2025,1,29047,98.13
2025,1,26406,96.35
2025,1,27687,98.08
2025,1,24387,91.41
2025,1,27966,98.44
2025,1,27107,98.96
2025,1,22034,96.88
2025,1,27088,95.83
2025,1,22488,98.61
2025,1,25844,98.86
2022,1,22635,100
2022,1,20818,90.34
2022,1,19930,98.44
2022,1,18967,88.13
2022,2,22589,94.44
2022,2,18106,75
2022,2,22486,81.25
2022,2,22041,84.66
2022,2,19655,100
2022,2,19511,98.44
2023,1,23039,97.4
2023,1,23055,96.25
2023,1,22960,98.86
2023,1,22859,96.25
2023,1,24516,100
2023,1,23052,97.4
2023,2,23985,100
2023,2,22719,100
2023,2,21704,91.67
2024,1,22579,99.38
2024,1,25674,98.3
2024,1,26524,97.92
2024,1,26986,100
2024,1,23604,86.46
2024,1,26673,97.12
2024,1,23767,94.38
2024,1,23635,98.3
2024,2,25597,99.31
2024,2,24524,99.43
2024,2,23669,100
2024,2,26631,83.33
2024,2,23748,100
2024,2,26295,98.13
2025,1,26416,97.4
2025,1,27437,99.31
2025,1,29028,95.54
2025,1,25436,97.5
2025,1,22244,98.96
2025,1,26665,99.48
2025,1,25687,99.43
2025,1,29198,99.38
2025,1,24455,92.97
2025,1,26877,90
2022,1,21987,100
2022,1,22417,96.56
2022,1,23083,99.04
2022,2,17320,97.92
2022,3,22416,100
2023,1,23543,98.86
2023,1,24617,98.13
2023,1,24582,100
2023,1,24567,100
2023,2,22935,91.67
2023,2,22188,99.38
2024,1,24197,93.13
2024,1,22449,99.52
2024,2,22869,100
2024,2,25389,99.43
2024,2,23965,90.34
2024,2,26671,97.5
2024,2,26672,98.75
2025,1,22217,98.75
2025,1,25779,98.75
2025,1,22358,95.63
2025,1,26306,99.38
2025,1,23546,98.08
2025,1,25894,99.38
2025,1,29284,93.75
2022,1,22282,92.5
2022,1,20193,100
2022,1,19020,98.96
2022,2,20297,95
2022,2,22423,93.13
2023,1,24288,95.45
2023,2,23572,99.38
2023,2,22299,94.38
2023,2,23833,97.4
2024,1,22020,96.43
2024,1,22060,100
2024,2,26408,92.61
2024,2,22493,93.75
2024,2,26400,100
2024,2,27047,76.04
2024,2,24370,97.22
2025,1,27762,100
2025,1,25674,98.13
2025,1,26410,99.43
2025,1,27247,99.48
2022,1,21069,95
2022,2,17705,87.5
2022,2,22120,94.44
2023,1,25046,12.5
2023,2,23817,90.28
2023,2,20794,93.75
2024,2,25922,99.38
2025,1,25524,98.13
2023,1,22273,91.88
2023,2,21841,100
2024,2,22036,93.75
2022,1,20482,98.75
2023,2,20284,93.75
2023,2,21691,100
2024,1,23778,96.53
2024,1,24530,97.22
2024,1,21619,14.58
2022,3,21259,43.75
2022,2,19921,100
2023,2,18849,100
2025,1,22139,96.88
2024,2,22903,6.25
2023,2,19073,81.25
2023,2,19311,87.5
2024,2,21156,96.88
2022,1,19021,6.25
2022,2,20234,100
2022,2,19701,56.25
2021,2,19658,97.4
2022,1,21684,18.13
2022,1,22259,97.5
2022,1,21460,96.88
2022,1,21362,100
2022,1,21155,99.55
2022,1,18262,96.88
2022,1,20884,99.55
2022,1,21765,98.44
2022,1,21391,90.63
2022,1,23116,91.88
2022,1,23149,100
2022,1,20809,97.5
2022,1,22399,98.75
2022,1,19086,93.13
2022,1,20837,90.87
2022,1,23157,100
2022,1,21566,97.81
2022,1,18309,100
2022,1,22617,99.48
2022,2,18151,85
2022,2,19562,88.54
2022,2,22117,95.83
2022,2,21906,91.88
2022,2,23332,99.38
2022,2,22851,90.97
2022,2,22876,48.96
2022,2,23057,95.83
2022,2,21270,81.25
2022,2,21425,96.59
2022,2,23107,97.16
2022,2,23270,97.16
2022,2,21358,90.91
2022,2,17806,100
2022,2,21452,96.59
2023,1,22961,97.22
2023,1,20965,93.27
2023,1,23322,100
2023,1,23331,99.11
2023,1,22998,98.96
2023,1,21424,97.16
2023,1,24667,99.48
2023,1,24080,96.25
2023,1,23674,96.02
2023,1,22620,100
2023,1,21185,89.77
2023,1,23576,98.96
2023,1,24019,96.56
2023,1,24561,98.75
2023,1,23307,97.32
2023,2,23592,99.38
2023,2,24454,98.3
2023,2,22878,100
2023,2,24514,100
2023,2,22758,91.25
2023,2,22818,90.34
2023,2,22187,100
2023,2,22293,84.03
2023,2,21733,92.19
2023,2,23591,96.88
2023,2,23983,94.89
2023,2,24130,99.48
2023,2,24385,97.92
2023,2,24108,98.3
2023,2,22379,100
2023,2,24233,97.19
2023,2,22214,99.43
2023,2,24406,98.75
2023,2,25012,100
2024,1,26405,99.48
2024,1,22586,99.04
2024,1,24018,99.38
2024,1,25601,100
2024,1,24313,100
2024,1,23019,100
2024,1,25851,100
2024,1,22014,98.75
2024,1,20937,91.88
2024,1,24581,90.63
2024,1,26390,99.38
2024,1,24468,100
2024,1,23567,96.88
2024,1,24589,99.04
2024,1,22365,95.31
2024,1,25675,97.92
2024,1,24619,100
2024,1,26196,99.43
2024,1,21693,81.94
2024,1,22961,96.35
2024,1,22167,98.44
2024,1,25803,97.32
2024,1,22850,94.92
2024,1,25846,98.61
2024,1,27067,98.61
2024,1,26680,94.89
2024,1,24435,98.44
2024,1,25405,98.61
2024,1,27020,99.38
2024,2,23940,98.75
2024,2,26585,97.92
2024,2,26936,98.13
2024,2,25853,98.75
2024,2,26369,99.31
2024,2,23535,93.75
2024,2,25630,100
2024,2,25986,98.75
2024,2,25699,96.02
2024,2,25677,98.86
2024,2,26998,98.21
2024,2,25684,98.75
2024,2,24304,95.63
2024,2,25550,99.31
2024,2,25435,100
2024,2,21005,96.88
2024,2,25925,99.38
2024,2,26708,92.19
2024,2,26286,96.02
2024,2,26126,100
2024,2,26465,98.13
2025,1,26637,95
2025,1,27070,100
2025,1,28348,98.44
2025,1,24177,98.96
2025,1,28171,97.92
2025,1,27381,99.31
2025,1,28338,95
2025,1,23624,98.96
2025,1,24704,96.88
2025,1,27426,100
2025,1,25805,91.67
2025,1,22072,96.09
2025,1,24342,92.19
2025,1,25370,99.43
2025,1,29191,100
2025,1,28570,99.43
2025,1,27122,99.31
2025,1,29215,97.92
2025,1,28124,100
2025,1,27460,97.73
2025,1,24595,97.73
2025,1,26863,98.61
2025,1,28618,93.23
2025,1,25986,100
2025,1,27970,99.43
2025,1,28944,100
2025,1,29174,98.44
2025,1,26876,96.02
2025,1,25451,94.89
2025,1,26182,91.88
2025,1,24312,99.22
2025,1,24528,98.08
2025,1,28402,98.21
2022,1,20563,99.43
2022,1,22550,89.2
2022,1,21767,97.16
2022,1,22993,98.13
2022,1,20671,96.09
2022,1,20994,92.81
2022,1,22045,97.73
2022,1,19029,96.88
2022,3,21323,100
2022,2,22613,95.63
2022,2,21052,96.59
2022,2,22639,94.79
2022,2,21176,94.38
2022,2,22265,95.45
2022,2,22816,98.96
2022,2,21283,99.48
2022,2,23045,98.3
2022,2,19463,97.5
2023,1,23010,97.73
2023,1,22123,99.31
2023,1,22486,98.3
2023,1,22420,98.13
2023,1,22285,98.96
2023,1,22077,99.48
2023,1,23018,98.96
2023,1,24221,87.5
2023,1,24322,98.13
2023,1,24355,97.92
2023,1,23024,98.96
2023,1,23570,100
2023,1,22061,90
2023,1,22052,83.13
2023,1,23063,100
2023,1,23935,98.75
2023,1,24961,98.61
2023,1,21785,96.88
2023,1,20706,98.44
2023,2,22722,100
2023,2,23554,100
2023,2,23646,98.86
2023,2,22628,100
2023,2,20194,100
2023,2,24448,94.79
2023,2,21447,87.5
2023,2,23644,93.06
2023,2,22389,99.43
2023,2,21037,90.63
2024,1,23852,90.63
2024,1,24003,98.44
2024,1,25377,100
2024,1,22123,99.48
2024,1,22054,98.96
2024,1,24326,97.5
2024,1,23700,98.3
2024,1,26229,98.61
2024,1,26677,97.16
2024,1,23666,100
2024,1,25357,100
2024,1,26440,100
2024,1,22418,99.61
2024,1,22439,93.23
2024,1,26494,97.6
2024,1,23535,92.05
2024,1,25582,99.43
2024,1,27064,100
2024,2,25897,95.83
2024,2,27003,98.96
2024,2,23077,98.44
2024,2,25796,94.44
2024,2,27044,77.08
2024,2,25703,99.38
2024,2,27165,100
2024,2,24042,98.56
2024,2,22569,100
2024,2,26938,92.5
2024,2,26849,95.63
2024,2,26330,97.73
2025,1,28760,100
2025,1,28128,99.38
2025,1,28424,99.31
2025,1,24324,93.36
2025,1,27316,100
2025,1,24155,100
2025,1,28215,98.75
2025,1,28722,98.13
2025,1,26286,98.13
2025,1,25652,98.75
2025,1,26005,98.13
2025,1,29172,99.22
2025,1,25299,86.88
2025,1,25948,99.48
2025,1,26450,98.86
2025,1,27506,100
2025,1,27711,100
2025,1,26705,98.13
2025,1,26446,99.43
2025,1,24158,89.2
2025,1,28976,95.63
2025,1,23670,97.32
2025,1,23978,97.73
2025,1,25992,91.48
2025,1,25910,99.48
2022,1,21625,100
2022,1,22683,96.88
2022,1,23054,100
2022,1,22246,99.43
2022,1,22626,100
2022,2,22753,98.75
2022,2,22031,93.75
2022,2,23338,98.13
2022,2,23309,98.75
2022,2,23046,96.88
2022,2,22138,97.73
2022,2,18012,93.75
2022,2,21410,96.02
2022,2,22978,81.25
2023,1,21534,98.44
2023,1,22366,98.3
2023,1,22050,89.06
2023,1,21548,100
2023,1,23721,99.38
2023,1,23605,99.06
2023,2,22836,96.25
2023,2,24722,100
2023,2,24637,97.92
2023,2,24684,100
2023,2,24322,98.75
2023,2,21605,98.44
2023,2,23035,98.13
2023,2,24503,89.2
2023,2,22949,99.43
2023,2,23750,99.43
2024,1,24729,97.4
2024,1,26019,100
2024,1,25770,99.48
2024,1,24201,89.38
2024,1,24375,96.35
2024,1,25432,98.13
2024,1,24169,88.07
2024,2,26138,98.61
2024,2,26287,97.4
2024,2,24671,98.08
2024,2,25490,98.61
2024,2,23056,92.19
2024,2,21157,46.88
2024,2,23873,98.13
2024,2,21677,97.92
2025,1,24540,97.16
2025,1,26889,99.31
2025,1,27259,99.43
2025,1,27539,95.83
2025,1,26230,97.92
2025,1,29199,98.44
2022,1,21649,89.06
2022,1,19219,97.66
2022,1,21267,97.92
2022,1,17720,75
2022,1,20566,95.31
2022,1,19844,98.96
2022,2,20937,82.39
2022,2,18311,100
2022,2,18141,98.75
2023,1,22678,99.48
2023,1,25002,97.16
2023,2,21560,95.31
2023,2,24029,98.86
2023,2,22486,94.32
2023,2,23029,96.02
2024,1,24605,100
2024,1,24562,96.35
2024,1,24336,99.31
2024,2,24331,96.25
2024,2,25761,95.63
2025,1,25335,99.38
2025,1,27937,99.31
2025,1,25361,100
2025,1,28544,99.31
2022,1,22725,100
2022,2,22463,96.59
2022,2,18993,96.88
2022,2,19336,93.75
2023,1,23595,98.44
2023,1,22188,98.96
2023,2,22040,97.16
2024,1,22131,93.75
2024,1,25695,98.86
2024,1,22430,96.15
2024,2,24355,97.5
2024,2,23825,93.06
2025,1,26319,95.83
2025,1,24479,77.34
2025,1,26344,100
2022,2,23313,99.38
2023,1,21193,88.89
2023,2,21079,100
2023,2,22429,97.66
2023,2,20167,96.88
2024,2,20812,90.63
2024,2,24561,98.13
2025,1,25824,96.88
2024,1,20855,100
2024,2,23998,97.4
2022,1,19058,90.63
2023,3,23747,12.5
2023,2,21130,93.75
2024,2,26469,98.61
2023,2,21411,100
2023,2,21645,87.5
2023,2,21192,96.88
2023,2,21067,85.42
2024,2,21648,96.88
2024,2,21495,95.83
2024,2,21069,98.44
2024,2,21511,96.88
2024,2,22443,93.75
2024,2,20674,100
2024,2,22258,93.75
