"MAHASISWA","TAHUN","SEMESTER","IPS"
19254,2023,2,0
19258,2023,2,4
19269,2023,2,3.93
19279,2023,2,3.9
19286,2023,2,4
19290,2023,2,1.44
19291,2023,2,3.93
19293,2023,2,3.9
19308,2023,2,4
19309,2023,2,3.9
19311,2023,2,3.9
19312,2023,2,3.5
19313,2023,2,0
19317,2023,2,3.93
19318,2023,2,3.92
19320,2023,2,3.73
19321,2023,2,4
19326,2023,2,4
19329,2023,2,3.5
19332,2023,2,3.83
19336,2023,2,3.94
19337,2023,2,3.9
19350,2023,2,3.83
19351,2023,2,4
19353,2023,2,3.5
19354,2023,2,0
19355,2023,2,3.9
19361,2023,2,3.93
19362,2023,2,3.83
19363,2023,2,4
19364,2023,2,0
19368,2023,2,4
19369,2023,2,3.78
19370,2023,2,3.88
19374,2023,2,3.92
19375,2023,2,4
19378,2023,2,4
19382,2023,2,3.9
19389,2023,2,3.92
19391,2023,2,3.5
19392,2023,2,3.44
19393,2023,2,3.5
19394,2023,2,0.7
19395,2023,2,3.75
19396,2023,2,4
19397,2023,2,3.67
19398,2023,2,3.5
19400,2023,2,3.9
19401,2023,2,3.93
19405,2023,2,4
19410,2023,2,3.89
19412,2023,2,3.69
19416,2023,2,4
19418,2023,2,3.83
19425,2023,2,3.31
19432,2023,2,4
19441,2023,2,3.75
19443,2023,2,3.9
19445,2023,2,4
19446,2023,2,3.9
19448,2023,2,4
19449,2023,2,3.92
19450,2023,2,3.58
19455,2023,2,3.93
19463,2023,2,3.9
19467,2023,2,3.75
19471,2023,2,4
19472,2023,2,3.88
19473,2023,2,4
19475,2023,2,3.83
19477,2023,2,0
19479,2023,2,3.51
19480,2023,2,3.93
19481,2023,2,4
19482,2023,2,1.69
19487,2023,2,0.8
19488,2023,2,3.92
19489,2023,2,4
19491,2023,2,4
19493,2023,2,3.9
19496,2023,2,3.92
19497,2023,2,3.53
19498,2023,2,3.5
19511,2023,2,3.88
19513,2023,2,3.57
19514,2023,2,0
19518,2023,2,3.44
19522,2023,2,4
19529,2023,2,3.92
19531,2023,2,3.92
19533,2023,2,3.93
19537,2023,2,3.5
19539,2023,2,3.92
19540,2023,2,3.9
19541,2023,2,3.83
19555,2023,2,3.94
19558,2023,2,3.94
19565,2023,2,3.79
19568,2023,2,3.93
19571,2023,2,3.9
19573,2023,2,3.79
19576,2023,2,3.6
19596,2023,2,3.58
19597,2023,2,3.92
19601,2023,2,1.23
19604,2023,2,3.67
19606,2023,2,4
19615,2023,2,3.5
19624,2023,2,4
19633,2023,2,3.5
19634,2023,2,3.6
19635,2023,2,3.9
19636,2023,2,3.94
19640,2023,2,3.9
19641,2023,2,3.83
19642,2023,2,3.13
19647,2023,2,3.71
19648,2023,2,3.5
19651,2023,2,3.93
19653,2023,2,1.08
19657,2023,2,3.92
19658,2023,2,0
19659,2023,2,0
19662,2023,2,3.5
19663,2023,2,3.69
19670,2023,2,3.5
19671,2023,2,3.93
19672,2023,2,3.71
19685,2023,2,3.9
19691,2023,2,3.92
19693,2023,2,3.93
19697,2023,2,3.93
19698,2023,2,3.5
19699,2023,2,3.5
19702,2023,2,3.8
19703,2023,2,4
19724,2023,2,3.71
19726,2023,2,4
19727,2023,2,4
19733,2023,2,3.28
19756,2023,2,3.83
19797,2023,2,1.85
19820,2023,2,3.8
19823,2023,2,3.87
19824,2023,2,3.5
19825,2023,2,3.81
19826,2023,2,3.93
19831,2023,2,3.5
19832,2023,2,3.5
19833,2023,2,3.87
19834,2023,2,3.87
19837,2023,2,3.9
19840,2023,2,3.56
19841,2023,2,3.31
19843,2023,2,3.92
19857,2023,2,3.5
19866,2023,2,1.75
19874,2023,2,4
19875,2023,2,0
19880,2023,2,4
19882,2023,2,3.79
19883,2023,2,3.69
19887,2023,2,0.7
19891,2023,2,0
19894,2023,2,3.93
19897,2023,2,3.6
19898,2023,2,4
19899,2023,2,4
19909,2023,2,0.7
19912,2023,2,3.5
19914,2023,2,0.33
19922,2023,2,3.83
19924,2023,2,3.6
19925,2023,2,3.75
19930,2023,2,3.83
19931,2023,2,3.71
19080,2023,2,1.17
19083,2023,2,0.17
19090,2023,2,3.9
19098,2023,2,3.58
19101,2023,2,3.87
19102,2023,2,0.95
19107,2023,2,4
19108,2023,2,4
19109,2023,2,3.5
19112,2023,2,3.5
19114,2023,2,3.92
19119,2023,2,1.43
19122,2023,2,3.43
19132,2023,2,3.5
19934,2023,2,3.5
19935,2023,2,3.6
19948,2023,2,3.9
19973,2023,2,3.56
20119,2023,2,3.67
20121,2023,2,0
20125,2023,2,3.92
20130,2023,2,4
20132,2023,2,3.44
20150,2023,2,3.1
20154,2023,2,0
20161,2023,2,0.75
20164,2023,2,3.87
20165,2023,2,3.2
20167,2023,2,3.93
17607,2022,1,3.78
17608,2022,1,4
17609,2022,1,4
17612,2022,1,3.56
17613,2022,1,0
17617,2022,1,4
17618,2022,1,3
17620,2022,1,3.5
17622,2022,1,2.85
17623,2022,1,3.81
17625,2022,1,3.53
17627,2022,1,3.93
17629,2022,1,3.5
17630,2022,1,3.44
17631,2022,1,4
17632,2022,1,4
17635,2022,1,3.57
17636,2022,1,3.69
17637,2022,1,0
17641,2022,1,3.07
17643,2022,1,3.93
17644,2022,1,3.53
17645,2022,1,3.5
17647,2022,1,4
17650,2022,1,3.64
17653,2022,1,4
17655,2022,1,4
17657,2022,1,4
17660,2022,1,4
17662,2022,1,4
17663,2022,1,3.64
17668,2022,1,4
17669,2022,1,3.73
17671,2022,1,4
17672,2022,1,3.56
17676,2022,1,4
17677,2022,1,4
17682,2022,1,4
17683,2022,1,3.6
17687,2022,1,3.13
17689,2022,1,3.82
17691,2022,1,3.5
17692,2022,1,3.69
17694,2022,1,4
17696,2022,1,3.62
17699,2022,1,0
17702,2022,1,4
17703,2022,1,4
17705,2022,1,4
17706,2022,1,3.35
17709,2022,1,3
17710,2022,1,4
17714,2022,1,3.64
17716,2022,1,3.82
17717,2022,1,3.55
17720,2022,1,3.17
17722,2022,1,3.4
17723,2022,1,3.93
17728,2022,1,4
17737,2022,1,4
17738,2022,1,4
17741,2022,1,3.7
17750,2022,1,4
17751,2022,1,4
17757,2022,1,4
17758,2022,1,3.71
17759,2022,1,3.71
17761,2022,1,3.53
17764,2022,1,3.76
17769,2022,1,3.64
17773,2022,1,4
17774,2022,1,4
17776,2022,1,3.58
17786,2022,1,4
17788,2022,1,4
17789,2022,1,3.93
17790,2022,1,3.75
17791,2022,1,4
17792,2022,1,3.93
17806,2022,1,3.72
17811,2022,1,4
17813,2022,1,4
17814,2022,1,3.79
17816,2022,1,3.68
17818,2022,1,3.72
17821,2022,1,4
17825,2022,1,4
17826,2022,1,4
17828,2022,1,4
17829,2022,1,4
17830,2022,1,4
17831,2022,1,4
17832,2022,1,3.78
17835,2022,1,2.7
17837,2022,1,4
17839,2022,1,3.93
17845,2022,1,3.35
17847,2022,1,4
17851,2022,1,3.63
17854,2022,1,3.72
17856,2022,1,4
17857,2022,1,4
17863,2022,1,3.48
17866,2022,1,3.69
17868,2022,1,4
17870,2022,1,4
17871,2022,1,3.69
17884,2022,1,4
17886,2022,1,4
17889,2022,1,4
17890,2022,1,3.47
17902,2022,1,3.5
17904,2022,1,4
17905,2022,1,3.78
17906,2022,1,4
17907,2022,1,3.93
17915,2022,1,4
17942,2022,1,3.65
17943,2022,1,4
17944,2022,1,3.48
17945,2022,1,4
17947,2022,1,3.35
17948,2022,1,3.93
17957,2022,1,4
17958,2022,1,3.07
17963,2022,1,4
17964,2022,1,3.13
17966,2022,1,4
17967,2022,1,2.72
17969,2022,1,3.5
17971,2022,1,3.44
17972,2022,1,4
17975,2022,1,3.93
17978,2022,1,3.78
17979,2022,1,3.93
17981,2022,1,4
17982,2022,1,4
17990,2022,1,4
17995,2022,1,4
17998,2022,1,3.82
17999,2022,1,4
18001,2022,1,4
18002,2022,1,4
18006,2022,1,4
18011,2022,1,2.7
18012,2022,1,4
18014,2022,1,3.57
18017,2022,1,3.65
18020,2022,1,4
18027,2022,1,3.75
18028,2022,1,4
18041,2022,1,0
18061,2022,1,3.93
18062,2022,1,3.57
18063,2022,1,3.63
18065,2022,1,3.5
18066,2022,1,3.57
18068,2022,1,4
18069,2022,1,4
18073,2022,1,3.13
18074,2022,1,4
18076,2022,1,4
18079,2022,1,3.65
18080,2022,1,4
18081,2022,1,3.75
18084,2022,1,4
18087,2022,1,3.89
18088,2022,1,4
18089,2022,1,4
18091,2022,1,4
18092,2022,1,3.79
18093,2022,1,3.71
18094,2022,1,3.13
18095,2022,1,3.43
18096,2022,1,4
18098,2022,1,3.93
18100,2022,1,4
18103,2022,1,3.61
18105,2022,1,3.93
18106,2022,1,4
18107,2022,1,3.48
18112,2022,1,4
18113,2022,1,3.6
18115,2022,1,3.72
18118,2022,1,3.64
18121,2022,1,4
18122,2022,1,3.93
18125,2022,1,3.5
18126,2022,1,3.93
18130,2022,1,4
18133,2022,1,4
18136,2022,1,3.93
18139,2022,1,3.67
18140,2022,1,4
18141,2022,1,3.65
18142,2022,1,3.65
18143,2022,1,3.57
18144,2022,1,4
18145,2022,1,4
18147,2022,1,4
17483,2022,1,3.5
17487,2022,1,3.65
17492,2022,1,4
17495,2022,1,4
17498,2022,1,4
17502,2022,1,3.78
17503,2022,1,3.77
17505,2022,1,4
17511,2022,1,3.93
17531,2022,1,4
17532,2022,1,3.47
17533,2022,1,3.52
17535,2022,1,4
17559,2022,1,1.72
18148,2022,1,4
18149,2022,1,3.93
18151,2022,1,3.93
18152,2022,1,4
18155,2022,1,2.61
18156,2022,1,3.57
18158,2022,1,4
18159,2022,1,3.93
18160,2022,1,4
18161,2022,1,3.56
18162,2022,1,3.35
18165,2022,1,3.93
18167,2022,1,3.93
18168,2022,1,4
18169,2022,1,3.63
18172,2022,1,4
17851,2022,2,3.57
17853,2022,2,0
17854,2022,2,3.77
17856,2022,2,3.88
17857,2022,2,3.91
17863,2022,2,3.79
17866,2022,2,3.87
17868,2022,2,3.81
17870,2022,2,3.86
17871,2022,2,3.9
17884,2022,2,4
17886,2022,2,3.75
17889,2022,2,3.81
17890,2022,2,3.85
17902,2022,2,3.7
17904,2022,2,4
17905,2022,2,3.79
17906,2022,2,3.75
17907,2022,2,3.42
17915,2022,2,3.7
17942,2022,2,3.79
17943,2022,2,3.93
17944,2022,2,1.19
17945,2022,2,3.94
17947,2022,2,1.19
17948,2022,2,3.65
17957,2022,2,3.12
17958,2022,2,3.65
17963,2022,2,3.94
17964,2022,2,3.75
17966,2022,2,1.19
17967,2022,2,2.08
17969,2022,2,3.74
17971,2022,2,3.7
17972,2022,2,3.8
17975,2022,2,3.88
17978,2022,2,3.85
17979,2022,2,1.09
17981,2022,2,3.6
17982,2022,2,3.81
17990,2022,2,3.38
17995,2022,2,3.86
17998,2022,2,3.85
17999,2022,2,3.97
18001,2022,2,3.81
18002,2022,2,3.53
18006,2022,2,3.9
18011,2022,2,3.59
18012,2022,2,4
18014,2022,2,3.75
18017,2022,2,4
18020,2022,2,4
18027,2022,2,3.8
18028,2022,2,3.9
18061,2022,2,3.63
18062,2022,2,3.9
18063,2022,2,3.82
18065,2022,2,3.9
18066,2022,2,3.56
18068,2022,2,3.84
18069,2022,2,3.9
18073,2022,2,3.94
18074,2022,2,3.84
18076,2022,2,4
18079,2022,2,4
18080,2022,2,4
18081,2022,2,3.9
18084,2022,2,3.44
18087,2022,2,3.9
18088,2022,2,3.54
18089,2022,2,3.95
18091,2022,2,3.75
18092,2022,2,3.83
18093,2022,2,3.83
18094,2022,2,4
18095,2022,2,3.56
18096,2022,2,3.81
18098,2022,2,0.91
18100,2022,2,3.88
18103,2022,2,3.63
18105,2022,2,3.23
18106,2022,2,4
18107,2022,2,0.96
18112,2022,2,3.38
18113,2022,2,3.85
18115,2022,2,3.93
18118,2022,2,3.87
18121,2022,2,0.86
18122,2022,2,3.88
18125,2022,2,1.81
18126,2022,2,3.19
18130,2022,2,3.94
18133,2022,2,3.94
18136,2022,2,1.27
18139,2022,2,3.85
18140,2022,2,3.88
18141,2022,2,3.85
18142,2022,2,3.74
18143,2022,2,3.81
18144,2022,2,4
18145,2022,2,3.9
18147,2022,2,3.83
18148,2022,2,3.78
18149,2022,2,3.35
18151,2022,2,3.44
18152,2022,2,3.81
18155,2022,2,2.6
18156,2022,2,3.65
18158,2022,2,3.81
18159,2022,2,3.38
18160,2022,2,3.85
18161,2022,2,3.75
18162,2022,2,0.96
18165,2022,2,3.77
18167,2022,2,3.88
18168,2022,2,4
18169,2022,2,3.3
18172,2022,2,3.83
18174,2022,2,3.69
18175,2022,2,3.88
18176,2022,2,0.86
18177,2022,2,3.92
18179,2022,2,3.75
18181,2022,2,3.94
18185,2022,2,4
18186,2022,2,4
18188,2022,2,3.67
18189,2022,2,3.9
18190,2022,2,3.5
18191,2022,2,3.85
18193,2022,2,3.86
18197,2022,2,4
18198,2022,2,3.56
18199,2022,2,3.15
18200,2022,2,4
18201,2022,2,3.88
18202,2022,2,1.95
18204,2022,2,4
18205,2022,2,4
18207,2022,2,4
18208,2022,2,3.9
18209,2022,2,3.63
18210,2022,2,0.91
18212,2022,2,3.95
18213,2022,2,3.78
18215,2022,2,3.94
18216,2022,2,4
18218,2022,2,3.81
18220,2022,2,3.74
18223,2022,2,3.97
18225,2022,2,3.83
18229,2022,2,3.9
18230,2022,2,1.31
18231,2022,2,3.86
18232,2022,2,3.88
18236,2022,2,3.83
18237,2022,2,3.35
18251,2022,2,3.69
18252,2022,2,3.9
18253,2022,2,3.83
18254,2022,2,3.83
18256,2022,2,3.79
18257,2022,2,3.81
18259,2022,2,3.75
18260,2022,2,3.9
18261,2022,2,3.9
18262,2022,2,3.6
18263,2022,2,3.9
18264,2022,2,3.83
18267,2022,2,4
18269,2022,2,0
18272,2022,2,3.9
18273,2022,2,3.81
18279,2022,2,4
18290,2022,2,3.52
18293,2022,2,3.5
18294,2022,2,2.2
18296,2022,2,3.43
18299,2022,2,2.1
18307,2022,2,3.7
18308,2022,2,1.97
18309,2022,2,3.37
18311,2022,2,3.77
18312,2022,2,1.73
18313,2022,2,2.17
18315,2022,2,1.97
18317,2022,2,3.43
18318,2022,2,2.1
18320,2022,2,2.08
18321,2022,2,2.1
18327,2022,2,3.57
18334,2022,2,3.63
18336,2022,2,3.63
18338,2022,2,1.95
18339,2022,2,3.3
18348,2022,2,2.17
18353,2022,2,3.72
18355,2022,2,3.57
18358,2022,2,3.85
17818,2022,2,3.77
17821,2022,2,3.83
17825,2022,2,4
17826,2022,2,3.7
17828,2022,2,3.84
17829,2022,2,3.69
17830,2022,2,3.88
17831,2022,2,4
17832,2022,2,3.85
17835,2022,2,3.78
17837,2022,2,3.86
17839,2022,2,3.6
17845,2022,2,4
17847,2022,2,4
18362,2022,2,3.6
18367,2022,2,3.83
18399,2022,2,1.35
18403,2022,2,3.9
18409,2022,2,3.75
18410,2022,2,3.95
18419,2022,2,3.19
18434,2022,2,4
18528,2022,2,2.57
18529,2022,2,3.35
18544,2022,2,3.42
18577,2022,2,4
18585,2022,2,3.9
18587,2022,2,3.5
18594,2022,2,4
19820,2023,1,3.72
19823,2023,1,3.57
19824,2023,1,4
19825,2023,1,4
19826,2023,1,3.93
19831,2023,1,0
19832,2023,1,3.93
19833,2023,1,3.74
19834,2023,1,3.74
19837,2023,1,4
19840,2023,1,4
19841,2023,1,3.67
19843,2023,1,4
19857,2023,1,3.93
19866,2023,1,3.37
19874,2023,1,4
19875,2023,1,0
19880,2023,1,4
19882,2023,1,3.5
19883,2023,1,3.93
19887,2023,1,3.93
19889,2023,1,0
19891,2023,1,0
19894,2023,1,4
19897,2023,1,3.93
19898,2023,1,4
19899,2023,1,3.69
19909,2023,1,3.93
19912,2023,1,4
19922,2023,1,3.13
19924,2023,1,3.47
19925,2023,1,4
19930,2023,1,4
19931,2023,1,3.84
19934,2023,1,0
19935,2023,1,3.5
19948,2023,1,4
19973,2023,1,4
20119,2023,1,3.93
20121,2023,1,3.35
20125,2023,1,4
20130,2023,1,4
20132,2023,1,3.92
20150,2023,1,3.5
20154,2023,1,3.42
20161,2023,1,3.5
20164,2023,1,4
20165,2023,1,4
20167,2023,1,4
20170,2023,1,3.93
20173,2023,1,3.78
20175,2023,1,3.5
20176,2023,1,4
20177,2023,1,4
20178,2023,1,4
20179,2023,1,3.5
20181,2023,1,4
20182,2023,1,4
20185,2023,1,4
20189,2023,1,4
20192,2023,1,3.72
20194,2023,1,4
20196,2023,1,0
20212,2023,1,3.93
20214,2023,1,2.81
20217,2023,1,4
20230,2023,1,3.85
20234,2023,1,3.93
20235,2023,1,4
20236,2023,1,4
20241,2023,1,0.36
20242,2023,1,4
20243,2023,1,3.93
20246,2023,1,0
20258,2023,1,4
20263,2023,1,4
20264,2023,1,3.93
20268,2023,1,3.78
20270,2023,1,4
20284,2023,1,3.5
20287,2023,1,4
20289,2023,1,4
20293,2023,1,3.58
20294,2023,1,3.58
20301,2023,1,4
20302,2023,1,0
20308,2023,1,4
20312,2023,1,3.93
20313,2023,1,4
20315,2023,1,4
20316,2023,1,4
20317,2023,1,4
20320,2023,1,3.93
20322,2023,1,4
20324,2023,1,3.93
20325,2023,1,3.35
20326,2023,1,3.69
20327,2023,1,4
20329,2023,1,3.27
20330,2023,1,2.62
20332,2023,1,4
20333,2023,1,4
20334,2023,1,3.5
20335,2023,1,3.93
20337,2023,1,3.5
20338,2023,1,3.58
20340,2023,1,4
20341,2023,1,3.42
20342,2023,1,4
20344,2023,1,3.59
20345,2023,1,3.5
20347,2023,1,3.65
20349,2023,1,3.93
20352,2023,1,4
20355,2023,1,4
20359,2023,1,3.93
20360,2023,1,3.5
20361,2023,1,3.87
20362,2023,1,4
20363,2023,1,3.93
20364,2023,1,3.92
20367,2023,1,4
20368,2023,1,4
20371,2023,1,4
20381,2023,1,0
20384,2023,1,4
20396,2023,1,4
20397,2023,1,3.93
20402,2023,1,4
20407,2023,1,4
20414,2023,1,3.04
20422,2023,1,4
20461,2023,1,3.59
20471,2023,1,4
20486,2023,1,3.5
20501,2023,1,2.46
20519,2023,1,3.93
20527,2023,1,3.95
20529,2023,1,2.88
20532,2023,1,3.93
20547,2023,1,3.93
20557,2023,1,0
20558,2023,1,3.5
20559,2023,1,3.87
20560,2023,1,3.56
20561,2023,1,4
20562,2023,1,3.04
20563,2023,1,4
20564,2023,1,4
20566,2023,1,4
20567,2023,1,3.57
20568,2023,1,4
20569,2023,1,4
20570,2023,1,3.12
20572,2023,1,3.81
20573,2023,1,4
20575,2023,1,3.5
20671,2023,1,3.53
20672,2023,1,3.38
20673,2023,1,3.36
20674,2023,1,3.94
20675,2023,1,4
20676,2023,1,3.03
20677,2023,1,3.44
20679,2023,1,3.47
20680,2023,1,3.45
20681,2023,1,3.95
20682,2023,1,3.53
20683,2023,1,3.85
20684,2023,1,3.38
20685,2023,1,3.36
20686,2023,1,3.57
20687,2023,1,3.53
20688,2023,1,3.43
20689,2023,1,3.5
20690,2023,1,3.4
20692,2023,1,3.47
20693,2023,1,3.32
20695,2023,1,3.31
20696,2023,1,3.66
20697,2023,1,3.47
20699,2023,1,3.44
20700,2023,1,2.84
20701,2023,1,3.66
20703,2023,1,4
20704,2023,1,3.7
20705,2023,1,3.47
20706,2023,1,3.69
20707,2023,1,3.75
20708,2023,1,4
20709,2023,1,3.2
20710,2023,1,3.35
20711,2023,1,4
20712,2023,1,3.81
20713,2023,1,3.88
20714,2023,1,3.44
20715,2023,1,4
20717,2023,1,3.66
20718,2023,1,3.61
20719,2023,1,4
19693,2023,1,4
19697,2023,1,3.59
19698,2023,1,4
19699,2023,1,3.57
19702,2023,1,4
19703,2023,1,3.57
19724,2023,1,3.77
19726,2023,1,0
19727,2023,1,3.93
19732,2023,1,4
19733,2023,1,3.5
19756,2023,1,3.57
19797,2023,1,2.73
20720,2023,1,3.35
20721,2023,1,3.5
20722,2023,1,3.25
20723,2023,1,3.27
20724,2023,1,3.48
20725,2023,1,4
20726,2023,1,3.38
20727,2023,1,3.5
20728,2023,1,3.66
20729,2023,1,3.43
20730,2023,1,2.55
20731,2023,1,3.33
20732,2023,1,3.75
20733,2023,1,3.19
20736,2023,1,3.36
20737,2023,1,4
20738,2023,1,3.42
20212,2023,2,1.17
20214,2023,2,2.54
20217,2023,2,3.9
20230,2023,2,3.65
20234,2023,2,3.42
20235,2023,2,3.93
20236,2023,2,3.9
20241,2023,2,3.5
20242,2023,2,3.92
20243,2023,2,3.81
20258,2023,2,3.88
20263,2023,2,3.93
20264,2023,2,3.31
20268,2023,2,3.93
20270,2023,2,3.9
20284,2023,2,3.67
20287,2023,2,3.9
20289,2023,2,3.83
20293,2023,2,0
20294,2023,2,4
20301,2023,2,0.8
20308,2023,2,3.8
20312,2023,2,3.88
20313,2023,2,3.94
20315,2023,2,4
20316,2023,2,3.63
20317,2023,2,3.83
20320,2023,2,4
20322,2023,2,3.83
20324,2023,2,3.5
20325,2023,2,4
20326,2023,2,4
20327,2023,2,3.92
20329,2023,2,3.5
20330,2023,2,3.5
20332,2023,2,3.87
20333,2023,2,3.6
20334,2023,2,3.8
20335,2023,2,3.4
20337,2023,2,1.5
20338,2023,2,3.5
20340,2023,2,3.83
20341,2023,2,4
20342,2023,2,3.9
20344,2023,2,3.67
20345,2023,2,3.87
20347,2023,2,3.69
20349,2023,2,3.93
20352,2023,2,3.9
20355,2023,2,3.6
20359,2023,2,3.69
20360,2023,2,3
20361,2023,2,3.58
20362,2023,2,4
20363,2023,2,3.5
20364,2023,2,3.56
20367,2023,2,3.71
20368,2023,2,3.75
20371,2023,2,3.9
20381,2023,2,2.67
20384,2023,2,4
20396,2023,2,3.92
20397,2023,2,4
20402,2023,2,4
20407,2023,2,3.92
20414,2023,2,3.58
20422,2023,2,3.87
20461,2023,2,3.36
20471,2023,2,3.88
20486,2023,2,3.56
20501,2023,2,4
20519,2023,2,4
20527,2023,2,3.69
20529,2023,2,3.9
20532,2023,2,3.93
20547,2023,2,3.17
20555,2023,2,0
20557,2023,2,3.5
20558,2023,2,3.58
20559,2023,2,3.75
20560,2023,2,3.53
20561,2023,2,3.35
20562,2023,2,1.63
20563,2023,2,4
20564,2023,2,3.9
20566,2023,2,3.69
20567,2023,2,3.5
20568,2023,2,3.43
20569,2023,2,4
20570,2023,2,3.35
20572,2023,2,3.79
20573,2023,2,3.9
20575,2023,2,4
20671,2023,2,3.76
20672,2023,2,4
20673,2023,2,3.76
20674,2023,2,3.98
20675,2023,2,3.42
20676,2023,2,4
20677,2023,2,3.71
20679,2023,2,3.71
20680,2023,2,4
20681,2023,2,3.96
20682,2023,2,3.98
20683,2023,2,3.96
20684,2023,2,3.96
20685,2023,2,3.71
20686,2023,2,4
20687,2023,2,3.5
20688,2023,2,4
20689,2023,2,3.1
20690,2023,2,4
20692,2023,2,3.81
20693,2023,2,3.98
20695,2023,2,3.76
20696,2023,2,1.98
20697,2023,2,3.81
20699,2023,2,4
20700,2023,2,4
20701,2023,2,3.96
20703,2023,2,3.4
20704,2023,2,4
20705,2023,2,3.98
20706,2023,2,3.93
20707,2023,2,4
20708,2023,2,3.33
20709,2023,2,3.93
20710,2023,2,4
20711,2023,2,3.9
20712,2023,2,4
20713,2023,2,4
20714,2023,2,3.81
20715,2023,2,3.75
20717,2023,2,4
20718,2023,2,3.52
20719,2023,2,3.75
20720,2023,2,3.96
20721,2023,2,4
20722,2023,2,3.71
20723,2023,2,3.52
20724,2023,2,4
20725,2023,2,3.43
20726,2023,2,4
20727,2023,2,4
20728,2023,2,3.99
20729,2023,2,3.45
20730,2023,2,1.75
20731,2023,2,3.71
20732,2023,2,4
20733,2023,2,3.98
20737,2023,2,3.88
20738,2023,2,3.9
20739,2023,2,4
20740,2023,2,4
20741,2023,2,3.99
20743,2023,2,3.98
20744,2023,2,3.98
20745,2023,2,3.63
20746,2023,2,4
20747,2023,2,3.93
20748,2023,2,3.96
20752,2023,2,3.5
20753,2023,2,3.98
20754,2023,2,3.98
20755,2023,2,3.6
20756,2023,2,3.43
20757,2023,2,3.5
20759,2023,2,3.98
20760,2023,2,4
20761,2023,2,4
20762,2023,2,3.98
20763,2023,2,3.98
20764,2023,2,4
20765,2023,2,3.76
20766,2023,2,3.99
20767,2023,2,3.98
20768,2023,2,4
20769,2023,2,3.94
20771,2023,2,3.83
20772,2023,2,3.95
20773,2023,2,4
20774,2023,2,3.52
20775,2023,2,3.96
20776,2023,2,3.98
20777,2023,2,4
20778,2023,2,3.9
20779,2023,2,4
20781,2023,2,4
20782,2023,2,3.98
20783,2023,2,3.33
20784,2023,2,3.93
20785,2023,2,4
20786,2023,2,3.81
20788,2023,2,4
20789,2023,2,3.99
20790,2023,2,3.8
20791,2023,2,4
20793,2023,2,3.67
20794,2023,2,3.96
20795,2023,2,4
20170,2023,2,3.94
20173,2023,2,3.87
20175,2023,2,3.63
20176,2023,2,4
20177,2023,2,3.7
20178,2023,2,3.5
20179,2023,2,0
20181,2023,2,4
20182,2023,2,3.9
20185,2023,2,3.93
20189,2023,2,3.2
20192,2023,2,3.5
20194,2023,2,3.58
20196,2023,2,3.5
20796,2023,2,3.98
20797,2023,2,4
20798,2023,2,3.88
20799,2023,2,3.98
20800,2023,2,4
20801,2023,2,3.99
20802,2023,2,3.98
20804,2023,2,3.98
20805,2023,2,3.7
20807,2023,2,4
20808,2023,2,4
20809,2023,2,3.93
20811,2023,2,4
20812,2023,2,3.52
20813,2023,2,4
18198,2022,1,4
18199,2022,1,3.28
18200,2022,1,4
18201,2022,1,4
18202,2022,1,2.97
18204,2022,1,4
18205,2022,1,4
18207,2022,1,3.86
18208,2022,1,3.64
18209,2022,1,3.5
18210,2022,1,0.52
18212,2022,1,3.5
18213,2022,1,4
18215,2022,1,3.57
18216,2022,1,4
18218,2022,1,4
18220,2022,1,3.73
18223,2022,1,3.65
18225,2022,1,3.78
18229,2022,1,3.64
18230,2022,1,3.48
18231,2022,1,4
18232,2022,1,3.65
18236,2022,1,3.82
18237,2022,1,3.5
18251,2022,1,3.57
18252,2022,1,3.78
18253,2022,1,4
18254,2022,1,3.37
18256,2022,1,3.56
18257,2022,1,4
18259,2022,1,4
18260,2022,1,3.66
18261,2022,1,2.26
18262,2022,1,3.75
18263,2022,1,3.57
18264,2022,1,3.53
18267,2022,1,4
18269,2022,1,3.05
18272,2022,1,3.72
18273,2022,1,4
18279,2022,1,4
18290,2022,1,3.83
18293,2022,1,3.89
18294,2022,1,3.11
18296,2022,1,3.89
18299,2022,1,3.83
18307,2022,1,3.78
18308,2022,1,3.39
18309,2022,1,3.83
18311,2022,1,3.83
18312,2022,1,3.11
18313,2022,1,3.89
18315,2022,1,3.78
18317,2022,1,3.83
18318,2022,1,3.39
18320,2022,1,3.89
18321,2022,1,3.83
18327,2022,1,3.72
18334,2022,1,3.83
18336,2022,1,3.89
18338,2022,1,3.56
18339,2022,1,3.83
18348,2022,1,3.78
18353,2022,1,3.93
18355,2022,1,3.56
18358,2022,1,3.68
18362,2022,1,3.53
18367,2022,1,3.78
18399,2022,1,3.5
18403,2022,1,4
18409,2022,1,4
18410,2022,1,4
18419,2022,1,3.72
18434,2022,1,4
18529,2022,1,3.13
18544,2022,1,3.57
18577,2022,1,4
18585,2022,1,3.62
18587,2022,1,4
18594,2022,1,4
18596,2022,1,3.64
18597,2022,1,3.73
18835,2022,1,3.74
18836,2022,1,3.8
18837,2022,1,3.59
18840,2022,1,4
18842,2022,1,3.71
18846,2022,1,3.95
18847,2022,1,4
18848,2022,1,3.27
18849,2022,1,3.5
18850,2022,1,3.58
18851,2022,1,3.38
18858,2022,1,3.57
18859,2022,1,4
18861,2022,1,3.73
18865,2022,1,4
18871,2022,1,3.98
18872,2022,1,3.38
18873,2022,1,3.5
18874,2022,1,3.75
